CLASS-NAME,  STUDENTS ID, LAST NAME, FIRST NAME,   ANSWERS, LETTER GRADE,   NUMBER OF CORRECT ANSWERS,   NUMBER OF FALSE ANSWERS, NUMBER OF BLANKS, TOTAL POINTS 
cs-250 , 19788 , UQSBMHND     , YQVZMKCO     , AACBABACCBBAACBABCCCCACBBACCBBBAACBACAA AABAAACCBABBBBCBCCCCAACAABCACCBABABCCBABAACBCBCCACBBCCABBCCC, C , 34, 65, 1 , 71.50
cs-250 , 11107 , TVQGBYR      , XBIZGFDW     , CAACABABBABAACAACBBCCCBBBABABBACCCC CCCBABCABAABABABABBBBAA  CBCBBCBACABBBABACCAACABAACCBABBAACABACB, B , 42, 55, 3 , 84.50
cs-250 , 17112 , VXLLTUH      , JLCALJXI     , BCABABBBBBACBABAABACBBABABBAACACBAACAABCBAABCCCBAAACCAABBCCACABCCBCBCBACBCBACABACAABCCCBCBBBABCCBCBA, C , 31, 69, 0 , 66.50
cs-250 , 13641 , MRSUBOSIB    , WYDTECL      , ACACACCBCABCCBBCBACBBCABBCACCACBCBCABCCBBBAABACACBBAAACBAABCCBABACBBCACCABCAABBCCAACBBCAABBBBAAACACA, C , 36, 64, 0 , 74.00
cs-250 , 19050 , GPQSEZ       , NCWMYHAR     , CCCCBBBBAAACCCBBCBACCBCABBBABABAACBCACAABCBCABABABAABCBCABCAAAABCABABCABCCCCCBABBCCBCBABBCBBBBAABBAC, B , 42, 58, 0 , 83.00
cs-250 , 12361 , DJYRS        , KYOVPWHW     , CBCAABBAABCBCCBABAACBABABACABBABBCAABBAABAAACABBABACCCBBABCABBBBCCCCCCBCCBBBABCABCAAABCCC AB AACBCBC, D , 29, 69, 2 , 64.50
cs-250 , 15543 , AVGEMOM      , BWFTSDU      , AACBBBACAACACCBBCCABBCACBCBBBCACCBCACCCBBCCCCCBCCBABAAABCCAACBBCAACBBBCBBCBBCBACBBABBCACCAACABCCACBC, C , 31, 69, 0 , 66.50
cs-250 , 15538 , SDRTNE       , PPBNXY       , BCCABBCBBBBCCBAACCBCCAABBAABACACCCACBCCCBBCCABAAAAACBBCCACAACCCACCCBCAABBAABCCAACCACBBCCBCAAAACBAABB, C , 31, 69, 0 , 66.50
cs-250 , 10065 , DPQFKH       , NFMSBX       , CBAAABABABCCCBACCAACCBA ABACBABCBBAABCAACAAACCCBCABABBBCABCAABCCCAAAABAABBACBAAACBACAABBCABABACACBCA, B , 37, 62, 1 , 76.00
cs-250 , 11794 , SHMDLS       , CIDIDFYYN    , BABCBBCACBABCAABBBACCABCAACBCBAACAABBBACCACAABACBACBACCCCCCBAABCCAABBCCCBABBACABCBACACAABBABBCABAACA, C , 31, 69, 0 , 66.50
cs-250 , 14979 , BBAZAMZCE    , YYLPLUW      , CBCCBAAABBCAACBCCBCACABAABBBCCBBACBBACBABBBBCCBACBCBCCAABAABCABCBCBCCABBCACACCBBBCAABAAABCC BBBAACBA, B , 39, 60, 1 , 79.00
cs-250 , 14230 , TDSLCQZYZ    , URBRK        , CBACBACCCAACABBBBBACCCACBCCACACACBAACBBBBBCBACABBCBBBCAAACBCCABBACCAAAABBCABCBACCCAABCCAACBAAAACCACB, B , 41, 59, 0 , 81.50
cs-250 , 12981 , YSNWQE       , CAPBYDR      , CCABACAACABAACAACABCCABCBBCBCAAAABBCACACCCBABCCCAAACABBBCAACC ABBCABCBCCCBBAACACABAABCAABCCCBCBCCBAB, C , 36, 63, 1 , 74.50
cs-250 , 19906 , DCUBOWTZUFF  , KVEDQGZK     , CCBABAACCACBBCACABCCACBAABBCCCBCCABBABAAACABCACAAB ABAACCBCBCCCAABBCABBBAACCBCBBCBACCCBCC ABACCABBBA, C , 34, 64, 2 , 72.00
cs-250 , 19620 , PWUSUX       , JNCKID       , ACBCBACABBABBAAAABCCAACBBCCCCBABABBCBBBACCBABCBCACBCBBBABBAABCCCACABB CBCABBAAABACCCCCBBACBBABCBCB A, D , 28, 70, 2 , 63.00
cs-250 , 18564 , WJCDCGFDW    , QYVWPONGL    , CBBCACBACBBCAABCAACBBCBCAACBABBABBBAAACCCBCABABBBCABBCCABBCCBAABAAAABABACCCCBCAAACCACBBCABBBCACCCABC, C , 36, 64, 0 , 74.00
cs-250 , 15022 , HSVFGRV      , RMOWQB       , BAABBACAAABBABAAABCCCBACAACCBCBCCACACACCBBABAACBCACACBCCBCCCABBACCCBCACACCBCCBACABCBABBAABABAABCABAB, B , 39, 61, 0 , 78.50
cs-250 , 13516 , JBVAWE       , GQDTTO       , ACCAACCABBBCBABBACACBAABAACCCCCACCCCCAAABABCBACBCBAABACACAAABBACBBCCBACABCCBCCBABACABABAAACBAC CBCAB, F , 21, 78, 1 , 52.00
cs-250 , 13294 , AZZWBO       , KZCKHUU      , BABCABABAACCBABABACA ABCABACCCBCACBBBBCABABBBCCAAACAABCAACBBCBBCBCAABAAACBAABACBACBAABCCBACBBCCBCBAC, D , 27, 72, 1 , 61.00
cs-250 , 10746 , IWODP        , LGZNFA       , ABBAABBACBBCBBBAABCBAABCBACACBBBABABCCA BBBCBBCCCBCCACCACACBBBCABACABAABBBCBAAACCABCBABC CBCCBCCBBBB, C , 35, 63, 2 , 73.50
cs-250 , 18881 , CBCIU        , GVKMUMHWN    , CBBCAACBCACBCCBBACBCAACBABABCCACAACABBBCCBBCCBCABCBAAACAAAACCBBBBBCCBAAAAACCCAAAAACACACCBACBACBBCCBB, F , 23, 77, 0 , 54.50
cs-250 , 10232 , DNJBDNT      , UNTZQNL      , BCAAAAAABBACCBAACCBABBBABCBCABBABBAABCBCABCABAAACBCCBCCCCBCBCCAABBCCCABABACCAACCBAACA CBC ACBCBCCABC, C , 32, 66, 2 , 69.00
cs-250 , 12522 , HNKVFN       , QYCJQQV      , CBABBCCBBBCCACBBCCAABBAAAABACCBCBABBBAABCABCBACAABCCCBACBCBACCCCCABBACCABBABACBBBBBBACCCCABABCBBBCCA, D , 28, 72, 0 , 62.00
cs-250 , 11709 , IYKYQR       , RVZFVTW      , BAACABCBABAACCBCBCBBAAACB CCABBBBACAABBACCAACBCCCBBBAAACABCBBBABABCABCACBBCABACAABBAABBABBABAAACCAAC, C , 30, 69, 1 , 65.50
cs-250 , 18797 , XEDGEXEFZ    , TKJPGIR      , BCCAABBCAABACCBBCACAAACABBCCCCAACABACAAABBCCAAABBBBACCACCCBBAABBCBABCAABBBCAAACACCCCBCABAAACBCACAACB, B , 38, 62, 0 , 77.00
cs-250 , 19831 , NNWYSZ       , SUSPPSSQ     , CBAAAACCBAC BCACCCBACACCBAABCBABAACABACBBCCABBBBCBBABBAABCACBBBBCCBCBBABCCCABACCCCCCCCBBCABBCBCBCBAC, D , 25, 74, 1 , 58.00
cs-250 , 11786 , JETERIF      , JGMNCNT      , B BAABBBBAABAABABACAACABACCCCBCAABACCBAAACBAABACCBBACABCAAACBCBBBACABCBBCACCBBABBCCCAACCCCCABACACCCB, C , 31, 68, 1 , 67.00
cs-250 , 10029 , DUUQUMWD     , UXELJE       , BCBAABCCCBBABCABCCBCBACABBACCACCAACBABBCCBCABCCABCBBACACACCCACCBBBCCAC BBBBACBCBBCBABCABBBCACBBCABBB, D , 23, 76, 1 , 55.00
cs-250 , 17059 , YYDUQOEF     , CTNLSG       , BBBCBCACCACA AAACABBACCCBBCCCBCCCAABCBCABCBABCAABAABBCCCAAAACCCBCAAACCCAACCCCCACCBCBBCBCACAACAABBCAB, D , 28, 71, 1 , 62.50
cs-250 , 19476 , QZJYBTFL     , LBSFRZ       , BBBABBABBBBBBBBABCCBCACAA CAACAAC AACACACBCCBBBCCBBBCCABABABBBCBCACBCBCCACCBACBABAAACCAABBCABBCCCCAA, C , 32, 66, 2 , 69.00
cs-250 , 14055 , HNLQB        , MBSYWUTJOPV  , BAACBAACBACAABAABCABBBACBACBABBABBAAC ACABBB ABBBABBACBCCCBBAABAABABACABCABACACCBACCBBCCACCCACAAAACA, C , 34, 64, 2 , 72.00
cs-250 , 11208 , CKYYRR       , PFQRB        , CCCCACBBBBCCACABCBBCCABCBAAAABACAABCAACBBCBBCACABCCAACBCBCABBCACCCCAAAABABBBCAABCBABBCACCBCACBCCABAA, B , 42, 58, 0 , 83.00
cs-250 , 19401 , ZATHMIA      , FSLEN        , ABCCBBACBBCBCBBBCCAABACCBCAAAACCCBCBABCAABBBBBAAACCCABBACBBBA BBAAABACCBACACBBCACABBBCCCCCAABACBACCB, C , 30, 69, 1 , 65.50
cs-250 , 19308 , KZXWUGQ      , VKGKSDUVNY   , BACCBAAACBAABABCBACBCACBBBBCCABCBAAABCCBBCCBAABAC BBBAACCCBBABBCBCABAABCABBAAACCCACBCCACBACACCBBACCA, C , 34, 65, 1 , 71.50
cs-250 , 10941 , WAZIPSR      , NMHFJDS      , BBABA BABACACCAACAACABBBABCBCBBBCCBCBAABCCABCBCCABCCAAABBAAABABCACACBABBACBAAAABABBBABC ABBCCCCBBCBA, C , 34, 64, 2 , 72.00
cs-250 , 13293 , BNNNMFCI     , YLKQBDHAT    , AAAABBBBBBBBABBAACCABACBBCACCCCABAABAABAABAABBCBBCABBBBBCAABCC BCBBBACABABABACCCBCCABABACABACCC  CBA, C , 33, 64, 3 , 71.00
cs-250 , 13712 , TPTSDIIN     , KKXWRC       , BCCCABBCAABBACBBACAACCAAABBCBAABCCBCBAABBABBBBACBB BBBACCBABACBCACA CACBBBBCCABCACAACBCCBBCCCBABCAAA, B , 40, 58, 2 , 81.00
cs-250 , 18271 , TCTVW        , EPUIQQ       , CBCABBBAABACACAACCBCACBABCBAAAAACCBBBCBBCAAABAACBABCACCABABCBBCCABCAACABCABBBABBBBCBABBAACCACABBACAC, B , 37, 63, 0 , 75.50
cs-250 , 15866 , ZOXKQDU      , VSKKWBQ      , ABCBBCAAABBCCBBBBBCBABACBBACACACCCCCCACACAABCCAABBCBACCCBACBABCBAACCCCBBAACABAACAACAABAABBCCBCBCBCAB, C , 35, 65, 0 , 72.50
cs-250 , 13332 , MZFLYUPAR    , BBQPOXT      , BCACBBCBABACBABBCCACBACCBACCBABBCBABAACACABAAACCAABACBCCACCACCCBCAACACBBCCAABCAAAACACABACBCABAABABBA, C , 34, 66, 0 , 71.00
cs-250 , 10533 , PMKRP        , ITOHEML      , CACBBAAABAABBBBAABBCBABCACAABBCBBBCCABBBCACCBAAABCBACAABAAAAB BAABAAAABBBBBBCAACCBCCABCACBBACBABABCC, B , 40, 59, 1 , 80.50
cs-250 , 19479 , USTOGYJ      , MSLONRACY    , CCCBBCACCAAAACBCBCCCAABCAABABCBAACBBCCBBAAACAACBACBCBCACCCAABBCBCAABCCBCCACAABACBABABCBCBCABACBACAAB, C , 30, 70, 0 , 65.00
cs-250 , 15059 , MKBNQBCPS    , RTWFCEILIOF  , BCACBCCAAACBBCBCBCBBABBCACBCABCAACABCABCBACCABABACABBBABAABCACACABBBABCBABBCBCABCCBCABCCCBCCCABAABAA, C , 33, 67, 0 , 69.50
cs-250 , 14012 , SEWMHPLNA    , LIHDYJFN     , BACAAAC BABABCBCCCACCBCCBAABACBACCABCCAABBBBBABBBBCBCBCACACBABABAACBCAAAACABBACABABBCAAABBABACCAACBB, B , 37, 62, 1 , 76.00
cs-250 , 14677 , GDQNFEME     , FJTBC        , CBBCBBBBBBCCCCABACABCCBBBBABBABBBCAABAACABCCCBCBBCCBBABCABBBAAABCABBCACCBAAABBAABACABBAABBBAACABBBAC, B , 39, 61, 0 , 78.50
cs-250 , 17128 , NVOPNAFDA    , KFQWNWHZQ    , AACBBCCCAAAAAAACCAAAACBBAAACCCCCBBBCABCBBCBACABBBACAACBBAAAABBAAACAABCCACACABCCCCBAACBAACBBACCABAACC, C , 35, 65, 0 , 72.50
cs-250 , 11751 , UUYGNUOYQ    , YEIGJUSTO    , ACCAACBBBABCAABABCABABACBACBABABCACACBBCCBCB CAACABBACCACBBACCBBBBAAABBABACBACCCABBBBCCCBAAAABAACBCA, C , 32, 67, 1 , 68.50
cs-250 , 12853 , KNMVYCO      , YLBEKXI      , CCABBCACBBCAABBCAAAAABBABAACBCCCABBCCCCACAAABBCBBABBCBCABCABCCBBCCBBBACCCCBABBABBACBCAAACBBABCABCACB, B , 37, 63, 0 , 75.50
cs-250 , 18325 , NBWRNUGYY    , GLTRXQ       , CABBACABAAAB CACCCBCACACBACABACCAACACAACCCABACAAAAABAABAACCAAABBBBBAAABABACCACCACCBB CBAAABCBCCAAAAC, C , 35, 63, 2 , 73.50
cs-250 , 14888 , SMMRI        , DIGEXH       , BBACABACBBCACABBAABAACCCACCBBCCACCCCABCBBAABCBCACCBBBBAAACCCAAACCCABBB ABBBCAAAAACCBBCBBCBCBBABB BBC, C , 31, 67, 2 , 67.50
cs-250 , 10424 , ADVCDPRSSL   , BYHWRVU      , BAABBCCBABACBCACBCBAAAABBBCACBABAAABCBAABABBBAACBCACABAACA BABCACCCBBC ABBAAAAAABBCCAAAAACACBABACCAA, B , 36, 62, 2 , 75.00
cs-250 , 10352 , WUCFT        , CXPCF        , BAABACCBAAACBBACCCCCC AAABACBCCABBCCABCCBACCACACBACAABCA AABACACABAAAACACACAABCCAABCCAABCBAABBAABAAA, C , 35, 63, 2 , 73.50
cs-250 , 19649 , HLPXCNDYL    , ZLVVJHBPMO   , ABABBACCCBACACACBBCBBACCBBACBBBCABCABCCACABBAACAACCBABBCACACCABCCACAC AACBBCCCCCBBABBCABCCABABCABAAC, D , 29, 70, 1 , 64.00
cs-250 , 17153 , NRUBWQ       , USJZWJLFM    , BBBCAAACCBCBBCACAACABCBCBBCBABACBBAACBCCBAABCAAABCB ABABCBABBCCBCCABCCCACAAACBACCBBCABBBCBBCAACCBCCC, D , 29, 70, 1 , 64.00
cs-250 , 18439 , XFLFFRHSW    , NSINVB       , BCCBBBCBCABCAABACBCBCCAABCBAABBBBBBCBBACCBBCCCBCBBACCABBBCBCCCACBBABBABBAAACCBBBAACCBAACAABABCCCBCAC, B , 40, 60, 0 , 80.00
cs-250 , 11764 , XILQSS       , RQXRXUQH     , BCCCBCCABAABBCBCCCCCAACBBACBCACBABCCCBBCCBABAAACCABACCBCAACCCBBBBAAAB BACBCBABABACACCBBCAAABBCBBCACC, C , 32, 67, 1 , 68.50
cs-250 , 14739 , UWCFLGF      , DPXOQQD      , CCCBABBABACBCAACACCACBBCBACCABCAAABBACCCBACABBBCCABBBACCAABBABBA CAACABCCCACCCBCACACCBCCABCABBACCAAB, C , 30, 69, 1 , 65.50
cs-250 , 10933 , VDYMBW       , KLCHDLAJUYC  ,  CBAAAAACBBCACBCBCCBCBAAACCBBCBBBBCBCCBAABCABCABCBBBBCACAABCAABABCBAACCCCCBCBBACACBABAABCBBACABBCABB, C , 32, 67, 1 , 68.50
cs-250 , 17631 , FKVCLGY      , BUAUKCPC     , ABBCBABABBCBABACBBCACCBAAAAAACCBBAACCABBCBCACBCCCB CCAABBAAAACAAABBABBACABCCCACCA CCBAABCACAABACABBA, C , 34, 64, 2 , 72.00
cs-250 , 12322 , WPZYMPK      , XEIIZBY      , CBABBACBBBCBAAAAABBACBACACACACACACBBCBABABACACABBCAAABABCBCABBCBBAACCBCCCAACAABACBBAAABBCBACABCCCAAB, D , 28, 72, 0 , 62.00
cs-250 , 14118 , KLPDF        , IDGKJE       , BAAAAACCCABBCCBCAABBABAABABBBBC ACCACBACABACBABABBACBCACBABACCBABCCCBCCAAABAAABCBCABABCCAABCACBCBACA, C , 32, 67, 1 , 68.50
cs-250 , 15314 , PESAVXN      , JFAIICL      , CAAABABCBBBBCABAABCCBACCAAACBABCACCBBCCBBABBABACACBCCCCCBABBCACAABACABBBCACCCCAAAA BCBBCCAAAAACCC BB, C , 34, 64, 2 , 72.00
cs-250 , 15781 , XYYUIIRX     , KMVVFZ       , BCCBAACCCBBACAACABCBABBCABBBAABBBCBBBAABBCCCAACBBBABBAAABCACCCCACACCCCAACBCBBBABAACABCCBCACABACBBCAA, C , 36, 64, 0 , 74.00
cs-250 , 13162 , RZZET        , EYUGWRN      , BCCAB CACBBACBABABCBBCCABCACCACAABBCACBCACACAACCCACCBCABABACCCABACC BCBBBCCBBBCCBABBAABCBACACACBCABA, B , 37, 61, 2 , 76.50
cs-250 , 12507 , ALGVILSK     , EDXJGOYOKHZP , BCABBBCBBBAAAABCCABCCBCBBABCBCCACCBCCABCBABAAAAABCCCBAAACACBBCCCCCACBAAACCAAABACCCBCBABBACABBCBABBAC, C , 35, 65, 0 , 72.50
cs-250 , 15638 , NKLXNO       , PSIIXYR      , BCBCBCCCBACBACABBBCCCBCAACCABCBCBBBCBCBBBCBABCBCC BCABCBCCCBBBAAABBACAAACCCAACACACAACAACBCCCBCBACCAA, C , 36, 63, 1 , 74.50
cs-250 , 13486 , NWKDPMJ      , CCUZTK       , BBCAABACBBACCABABBBAAACAABBAACCBBABBCAAABCCACBACBBBBAABABACACCABCBBCCBACAAAABABBBACACCCCBBCACCCCBAAA, D , 29, 71, 0 , 63.50
cs-250 , 11327 , UGZEZYRI     , SBQDNV       , BBBBAABCABBCAAACAAABCBACBCACBBCABCCACCAABBBCAAABCAACBABABBAAABBAABAACBABCABBBBCACBBCBBBAABACCAACBBBB, C , 32, 68, 0 , 68.00
cs-250 , 14556 , EGOYSHM      , HUDWDW       , BBAAACCCBBAABABCACCBCBCABBCABCBACBAAAABCCBBCCBBBAABCAABACAABAACACACACCAABABABCBABCBBBABBBCCBBBBCABAA, C , 36, 64, 0 , 74.00
cs-250 , 11652 , AWTFAMV      , LKXZUWOZM    , AABAAABBBBAABAAABABAACACABCABBACACABAAABBBACCCCCBCBCBCBCCACACCCACBCAACABCBCBBBAAABCCCCBABCCABCAAABAA, B , 41, 59, 0 , 81.50
cs-250 , 17426 , SMEOCRBJ     , TVIUS        , ABCCAACCAABBAAABCCCABBBBABABBBCBCBCBCBCCCBACBCAABBABCBCCAAAACCCBABBABBAABCAABBC BACCBBCABAAAACCBACBB, C , 32, 67, 1 , 68.50
cs-250 , 13705 , PYCJHTCH     , FBDIQMAE     , AABCABBCCBCCBBAAABBCCBABABCCCBAABCBCCABACAAAABBCAABBACBACAACBBBBC ABCBCACACCCCBCAABBABABCABBBCCACBBB, C , 30, 69, 1 , 65.50
cs-250 , 18864 , RIUMWHMGGD   , FFMLJKJHG    , BBCCBBCCCBAAACBABBC BABCABCCBBABAACABBCCBABAABBBABBABAAACACBCACCCBAACCCCBBCBBBBABCBCBAACCCBAACCACAAB, C , 32, 67, 1 , 68.50
cs-250 , 11687 , PPRFCHU      , QZYRG        , BAABBCAACACABCABAABCAABCBABBBBA CCBBACCCAAABCCABCCBABCBBABCCACBBBBBBCCACBCCCCBABABBCCABCCA ACCCCBBBC, C , 33, 65, 2 , 70.50
cs-250 , 14912 , FXIETTRX     , OLOAXZNTCZ   , ABBBACBACACABBABBAACACCBBCCAAAB CBCCBAACCCABCBBBBACBCCBACCBCCBAABBCCACBBCAACBACAACCBCCABCAAAABCCAAAA, A , 44, 55, 1 , 86.50
cs-250 , 19978 , YGOWGXC      , CMLTLZQMD    , CABCABAACABACBBAACCBAABBBCAACCCBABCCACBBBBCAABBBBAAABBCCACABBCAACCCAABBACBCABAABBAACCBBAABBCAABBCAAA, A , 51, 49, 0 , 96.50
cs-250 , 10238 , LADAGRN      , XWLDQGVWG    , ABABACBABBBABCBBABBAAACBBABABCCACBACACABCAABAA CBCACCCBBBCBCABAACBCBCBBBCABCBBACBBBCCCABBCACCCCABCAC, B , 42, 57, 1 , 83.50
cs-250 , 14439 , YYVIFUJVXTR  , SJFROGUZ     , CABAACCBBAAABABACABCBCACBCAACBCCABBABACCCCCACABCACCABACAAAAB CCAACBBABABBCACACAAAACBABCABBCACBCBBBBB, C , 33, 66, 1 , 70.00
cs-250 , 14737 , ADNJCKIR     , HZIZDGJ      , CCCAACCBAABCBCABCBCCBACBBABBCAAAACBBCCCAAACBCBACAAABACBAAACBACCACBABCBAABBCCBBCABAACCCABCBCBBBBAACAA, B , 37, 63, 0 , 75.50
cs-250 , 12916 , JNFNXFBI     , MZUMOIV      , CAACBCCBBAAAACBBBAACCACABCCCCCCABACBBBCBBABBCCCACBBAAACCAABAACCABBAAAAACAABCCBABCCBBCCBAAABBC ABBAAB, D , 26, 73, 1 , 59.50
cs-250 , 13765 , CVQGKOAAGV   , LWFNSCM      , BBABBCACBACABCBABACBBABCBACCACAACABBABCAAACCCCCABC BCBBBCBBCBBCABCCBBCC ABAAABCABABACBCCBBACCBCACCBB, D , 27, 71, 2 , 61.50
cs-250 , 18090 , JSKFVA       , ENSIIOTD     , ACAAAACCBACCBCBCACABBBCBACBAACCCCCABBBBAACAAAACCCCACBBCCABCCCCCBABAAACBACCCAAAAACACCAACAACCBCCBACCBB, C , 30, 70, 0 , 65.00
cs-250 , 10113 , KSBGULJP     , TLYAKZG      , CBABBAC ABBBABABCABABAABBC CCBBBBACBCABCBACBBBBBAABABCABABBCBCBBCCBCBBACBBACCBCACCCBBBBCAAABCACACABA, C , 32, 66, 2 , 69.00
cs-250 , 10904 , XVZAKK       , SBMVZXWE     , ABBCBBCCCBBABCBBACACCAAABAAABAAAACCCBCCBCCCCAAACCCABCABBABBBACBABABCABACACCACBCAAACCCBBCACBCCBBBCCBB, C , 33, 67, 0 , 69.50
cs-250 , 16619 , FHOAAMRRMP   , ENXAJRTL     , CBABABCBCA ACCAABCACAABAAAAABCCABCCBABBAACABABBCCBCCBCAABABBCABACCBAAAABCBCACCCCCCCABCAABCBAACAAAABB, C , 36, 63, 1 , 74.50
cs-250 , 15580 , OOTCHEC      , LELMIHGNA    , AABABBCCCACABABBCCBCBAACBBBBBABABBBACBBBABCCCCAAABBAACCBBBCBBA BCBABAAABCAAABACABBBABBB CBBBCCBAAAAA, C , 35, 63, 2 , 73.50
cs-250 , 12892 , KRXHWM       , GCXFNGFN     , CBCCBABACACAAABBCBCCABCAAACAACCABCACBCBACBAAABBCBBCB BCCCBBCBAABBACABBCAAABABCCBBCACAAABBACACBBBABAC, C , 32, 67, 1 , 68.50
cs-250 , 15521 , CMNDCSP      , KYBDSQMH     , CAAAABA ABABCCBBCCACBCABACBBBABBBBACACCCABCCABCCBCBBCAAACCBAACBAACABAAABCABCAAABAACCAAABCCABCBAABCBC, B , 38, 61, 1 , 77.50
cs-250 , 11812 , DPGFVLJDZ    , MQQZNWHTA    , CAAABAACCBACBCBCABCABCAABBBAACABAABACCCBCBAAACCBBBAACACCABBCBBABBBBABCBCCCBBBBBAAAACAACCCCCBCBBBCCCC, C , 35, 65, 0 , 72.50
cs-250 , 14242 , QRHIRUD      , GRSLDJLG     , BAACACBAAABACCACCACBCCACBBBBACCABBCCCACABCCBBCCBCBAABABAAABBBABCCBACCCCBBABAACABBBBABBCBACCCBCBBBCAC, C , 34, 66, 0 , 71.00
cs-250 , 17909 , FWHIP        , BTZML        , BAACAABCBAACCCACAACABAAAABCBCAAAABBBCBBBCACAAACCBABBABCCAABBBCA AAABCBABCBBBABACBABAACBACABBCCBBCABA, C , 32, 67, 1 , 68.50
cs-250 , 14755 , SOGYKJVR     , XQQRCB       , ACC ABCCAACCACAAABCCABBCBACACABABBB CAAAACCBBBCAAAACCABBACBAACACABCAACCBABCBCBCACCCBCABBBBBABAABBBAA, C , 34, 64, 2 , 72.00
cs-250 , 16422 , XMKPOOUYEV   , YJIGXMBC     , ACBAABCBBABCBCBBBACCBBBAABBBBBBAACCCBBBA ACBCAACBABBAAACACBCBCCABBABCBBCAAABBCCBCBAABACCCCAACABABBCA, C , 32, 67, 1 , 68.50
cs-250 , 12268 , JUXRZYPW     , NKKZWXFOA    , BCBCBBCACBCAAAACCCBBABA ABAAAABBCACCCABACCBBCACCBBACAAACBCCCABCCABBCCBBCBCCBABCCABCAABBBAAAAACACBABC, F , 21, 78, 1 , 52.00
cs-250 , 15757 , LDJUAN       , OTEQOI       , AACBBCAABABABAABACBABAAABCBABACCABBCBBBCCACACBAACCCCABBBBAACCA CACABBAABBCACCBCCBBCB BAACACBCABBBABB, D , 29, 69, 2 , 64.50
cs-250 , 17262 , CMFKU        , LKNVHNK      , CCAABCABCBBCCABABCCBCAACACABCACACAACACABCCBACBBBBBAABABABBCABB ABCCCBBBBBBCCC CCACCABCCCACBABAABABAB, B , 37, 61, 2 , 76.50
cs-250 , 13578 , IUEUPJDDR    , MMUPPXB      , AABAAAAAAABBBABCBACAAAACACABABCBCBBABCBCCABBAABBABABCACBBAABABCCABBCACCBCBBBACABBBCCCBBAACCCCACBBAAB, B , 37, 63, 0 , 75.50
cs-250 , 18713 , ZZHGRBQ      , PDXCLIT      , ACBBABABCABACCABBCACBCBAACAACBAAABCBACBBCBBCCCCBCBCABACCAAAABCBBBCBCBBACBBBBAABACCBCBBACBABBABACCCAB, D , 28, 72, 0 , 62.00
cs-250 , 17090 , KRYMNI       , UONOTRIM     , ABBABBBBAACBCABCBBBABBCABBACABCCCAABABCBBCACBBBCCACCBCCCBCCBABBACABCBCACBBCCBCBAABABCAABACBBCBCBABAA, B , 40, 60, 0 , 80.00
cs-250 , 10600 , BJYYSKWQ     , TFIYP        , C BABACBCABBCBAABAAACBCAACABCACBBBBBCAACBBCABBBABCBABCCCAACCBBBCA ABAAAACACABACACAA CBBAAAAAAAACCCAB, C , 32, 65, 3 , 69.50
cs-250 , 12902 , LIHNELZGTZ   , ZEYUPB       , BABBBBACAAAABABBBBAABAABABCAAC BCAB ABBAACBAACBAAABABACCBCBCBBABCBBABCBBCCCBCBCAACBBABCCABACBACCACCC, C , 30, 68, 2 , 66.00
cs-250 , 12271 , ONCVHLQ      , MGJGLSGDBS   , CCBAABBCBABCABACBACBABABACABACBAACACCCABCBCACABCAACACABACCCACCACBCBBCBBCCBCBCCCBCACCCBCCBBBCBACCBCBA, D , 29, 71, 0 , 63.50
cs-250 , 11878 , MYRKCPEGUB   , UARPPVGJ     , CCAAACBACBCBCABBBAABABBAACBCABCBBCACBAAABCCBACACAACACCCAACBBCCCCCBBACBAACABABB CBACCAAABABCACBACCBAC, C , 34, 65, 1 , 71.50
cs-250 , 19881 , CDPLJTXNB    , HBNZPCOO     , BACCACACCAACBAABACBCAACCBCBBBACABBBACABAACABBCBAABBABBABBBABCBACCBACCACAAAABACAACCABCCBABCBBAABCABCA, C , 36, 64, 0 , 74.00
cs-250 , 12505 , QKSHH        , SWFHD        , BAACBBBACBAAABBABCAABBACAABABACAACABBBABBABACABCAAAABCCCBBBBCABCCBCCACBCBCCCAABAAACCCBBBBCCCACBCBCAB, C , 34, 66, 0 , 71.00
cs-250 , 10427 , PZHXHG       , VZKPIXL      , CCBABBACCACCCBBAABABABCABABBAABCABCBCCB AACCCACBBBAABBCAAAAABAAAABCBCBCABBACABCAACCACBCABAAABABBCBCA, C , 34, 65, 1 , 71.50
cs-250 , 18402 , GPKTQ        , TVEPIYNFB    , BCACBBACBACCCBBCCBCACBBCACBCCBBBBBBABCCBBAABBCBBACBCCCBAAACCAABABCCBCABCBAAABACABCAACBCBBCBBBACAACBC, B , 38, 62, 0 , 77.00
cs-250 , 18728 , COZSQJWJS    , AGGDOOIO     , AAB BAAACBBBBCBBAABBBCAAACABACBABBBAACAABCAABC ABCCABACABCBABBCCACCBACCAACBABCABCBAAC ABBBACCBBCAABC, D , 27, 70, 3 , 62.00
cs-250 , 13590 , UDGXGGP      , PVFFALZ      , AAACBACBCABBAAACCCABBABCBABC CBBAACBAB BAAACBCBBAACACAAACABCBBACCCBBAABAAACBCBCABBAABCACCBAAACCBACBB, C , 32, 66, 2 , 69.00
cs-250 , 15478 , SCLRSTDIT    , IJXHTBDPAY   , CBCCABCAAACBBAACBABAABCCACACBBCAAACBCCCAABBAABACAABAACCABBAAACAABACAAABACACCBCABBAABBCBCBABACCBBCCAA, C , 36, 64, 0 , 74.00
